symbol,date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
SPY,2018-03-01,271.41,273.17,266.0,267.7,238.14944590254,176855077,0.0,1.0
SPY,2018-03-02,265.8,269.72,264.82,269.08,239.377112078653,139083217,0.0,1.0
SPY,2018-03-05,267.73,272.89,267.61,272.19,242.143809040763,97307387,0.0,1.0
SPY,2018-03-06,273.3,273.39,271.18,272.88,242.75764212882,79213163,0.0,1.0
SPY,2018-03-07,270.42,273.18,270.2,272.78,242.66868081171,87063502,0.0,1.0
SPY,2018-03-08,273.55,274.24,272.42,274.1,243.842970197558,66901150,0.0,1.0
SPY,2018-03-09,275.7,278.87,275.34,278.87,248.086425023688,113625335,0.0,1.0
SPY,2018-03-12,279.2,279.91,278.08,278.52,247.775060413804,71924793,0.0,1.0
SPY,2018-03-13,279.84,280.41,276.03,276.72,246.17375670583,91968937,0.0,1.0
SPY,2018-03-14,277.81,278.02,274.67,275.3,244.910506002873,105895079,0.0,1.0
SPY,2018-03-15,275.88,276.61,274.43,275.0,244.643622051544,83433038,0.0,1.0
SPY,2018-03-16,274.5,275.39,274.14,274.2,244.907641448462,100343673,1.0968,1.0
SPY,2018-03-19,273.35,274.4,268.62,270.49,241.593974964969,109208442,0.0,1.0
SPY,2018-03-20,270.94,271.67,270.18,270.95,242.00483388206,59757271,0.0,1.0
SPY,2018-03-21,270.9,273.27,270.19,270.43,241.540384671436,78709578,0.0,1.0
SPY,2018-03-22,267.91,268.87,263.36,263.67,235.502544933319,148785916,0.0,1.0
SPY,2018-03-23,264.17,264.54,257.83,258.05,230.48292077234,183534751,0.0,1.0
SPY,2018-03-26,262.13,265.43,259.41,265.11,236.788711978125,141956102,0.0,1.0
SPY,2018-03-27,266.17,266.77,258.84,260.6,232.760508247518,129941445,0.0,1.0
SPY,2018-03-28,260.75,262.64,258.58,259.83,232.07276614717,146452306,0.0,1.0
SPY,2018-03-29,261.12,265.26,259.84,263.15,235.038095722695,124244790,0.0,1.0
SPY,2018-04-02,262.55,263.13,254.67,257.47,229.964881268182,186286343,0.0,1.0
SPY,2018-04-03,258.87,261.31,256.84,260.77,232.912347412529,119956861,0.0,1.0
SPY,2018-04-04,256.75,264.36,256.6,263.56,235.404296061841,123715339,0.0,1.0
SPY,2018-04-05,265.55,266.64,264.32,265.64,237.262092904338,82652618,0.0,1.0
SPY,2018-04-06,263.42,265.11,258.0,259.72,231.974517275692,179521209,0.0,1.0
SPY,2018-04-09,261.37,264.84,259.94,261.0,233.117776871075,105442932,0.0,1.0
SPY,2018-04-10,264.27,266.04,262.98,265.15,236.824438840481,105573736,0.0,1.0
SPY,2018-04-11,263.47,265.64,263.39,263.76,235.582930373619,91140243,0.0,1.0
SPY,2018-04-12,265.26,267.0,265.06,265.93,237.521112656417,68890480,0.0,1.0
SPY,2018-04-13,267.41,267.54,264.01,265.15,236.824438840481,85079176,0.0,1.0
SPY,2018-04-16,267.0,268.2,266.07,267.33,238.771552838867,63405287,0.0,1.0
SPY,2018-04-17,269.33,270.87,268.75,270.19,241.326023497301,64682036,0.0,1.0
SPY,2018-04-18,270.69,271.3,269.87,270.39,241.50465780908,57303857,0.0,1.0
SPY,2018-04-19,269.65,269.88,267.72,268.89,240.164900470741,77655909,0.0,1.0
SPY,2018-04-20,268.81,269.06,265.61,266.61,238.128469316465,99953133,0.0,1.0
SPY,2018-04-23,267.26,267.89,265.35,266.57,238.092742454109,65557954,0.0,1.0
SPY,2018-04-24,267.73,267.98,261.28,262.98,234.886256557683,112885452,0.0,1.0
SPY,2018-04-25,262.91,264.13,260.85,263.63,235.466818070963,103756753,0.0,1.0
SPY,2018-04-26,264.79,267.25,264.29,266.31,237.860517848797,67731942,0.0,1.0
SPY,2018-04-27,267.0,267.34,265.5,266.56,238.08381073852,57053647,0.0,1.0
SPY,2018-04-30,267.26,267.89,264.43,264.51,236.252809042789,82182324,0.0,1.0
SPY,2018-05-01,263.87,265.1,262.11,264.98,236.672599675469,74203365,0.0,1.0
SPY,2018-05-02,264.76,265.68,262.76,263.2,235.082754300639,86368943,0.0,1.0
SPY,2018-05-03,262.26,263.36,259.05,262.62,234.564714796481,136311479,0.0,1.0
SPY,2018-05-04,261.52,266.79,261.15,266.02,237.601498096718,91222075,0.0,1.0
SPY,2018-05-07,266.89,268.02,266.11,266.92,238.405352499721,55304907,0.0,1.0
SPY,2018-05-08,266.5,267.33,265.15,266.92,238.405352499721,67499247,0.0,1.0
SPY,2018-05-09,267.68,269.87,267.09,269.5,240.709735121665,59666143,0.0,1.0
SPY,2018-05-10,270.34,272.39,270.22,272.02,242.960527450076,72063931,0.0,1.0
SPY,2018-05-11,272.16,273.15,271.58,272.85,243.701859843957,59871511,0.0,1.0
SPY,2018-05-14,273.34,274.08,272.36,272.98,243.817972146613,54790606,0.0,1.0
SPY,2018-05-15,271.59,271.61,270.03,271.1,242.138809615894,87036136,0.0,1.0
SPY,2018-05-16,271.14,272.76,271.11,272.24,243.157025193032,53942631,0.0,1.0
SPY,2018-05-17,271.94,273.23,271.13,272.01,242.951595734487,56536400,0.0,1.0
SPY,2018-05-18,271.62,272.03,270.93,271.33,242.344239074439,64367959,0.0,1.0
SPY,2018-05-21,273.01,273.98,272.57,273.37,244.166309054581,58025875,0.0,1.0
SPY,2018-05-22,273.96,274.25,272.24,272.61,243.487498669823,52966358,0.0,1.0
SPY,2018-05-23,271.17,273.39,270.99,273.36,244.157377338992,64694184,0.0,1.0
SPY,2018-05-24,272.91,273.22,270.78,272.8,243.657201266012,76043827,0.0,1.0
SPY,2018-05-25,272.15,272.86,271.58,272.15,243.076639752732,56374755,0.0,1.0
SPY,2018-05-29,270.31,271.17,267.76,269.02,240.281012773397,115908607,0.0,1.0
SPY,2018-05-30,270.5,273.11,270.42,272.61,243.487498669823,69678449,0.0,1.0
SPY,2018-05-31,272.15,272.49,270.26,270.94,241.995902166471,93519941,0.0,1.0
SPY,2018-06-01,272.41,273.94,272.33,273.6,244.371738513127,71258411,0.0,1.0
SPY,2018-06-04,274.53,275.19,274.26,274.9,245.532861539688,45385166,0.0,1.0
SPY,2018-06-05,275.05,275.53,274.18,275.1,245.711495851466,51135038,0.0,1.0
SPY,2018-06-06,275.79,277.52,275.09,277.4,247.76579043692,62732215,0.0,1.0
SPY,2018-06-07,277.95,278.28,276.34,277.37,247.738995290153,72969402,0.0,1.0
SPY,2018-06-08,276.85,278.25,276.66,278.19,248.471395968446,72139719,0.0,1.0
SPY,2018-06-11,278.44,279.37,278.31,278.56,248.801869445236,58892515,0.0,1.0
SPY,2018-06-12,279.03,279.33,278.19,278.92,249.123411206437,72329028,0.0,1.0
SPY,2018-06-13,279.19,279.48,277.8,278.03,248.328488519023,79070610,0.0,1.0
SPY,2018-06-14,279.01,279.33,278.06,278.73,248.953708610248,77097620,0.0,1.0
SPY,2018-06-15,276.6,277.51,275.35,277.13,248.637168609776,120041562,1.2456,1.0
SPY,2018-06-18,275.49,276.7,274.95,276.56,248.125772564211,52917581,0.0,1.0
SPY,2018-06-19,274.0,275.75,273.53,275.5,247.174755356668,97531510,0.0,1.0
SPY,2018-06-20,276.27,276.72,275.59,275.97,247.596432797748,53785486,0.0,1.0
SPY,2018-06-21,275.96,275.98,273.68,274.24,246.044300940154,71061404,0.0,1.0
SPY,2018-06-22,275.66,275.79,274.49,274.74,246.49289396258,56612003,0.0,1.0
SPY,2018-06-25,273.44,273.62,269.1,271.0,243.137418154835,137854162,0.0,1.0
SPY,2018-06-26,271.64,272.56,270.79,271.6,243.675729781746,68683211,0.0,1.0
SPY,2018-06-27,272.26,273.87,269.18,269.35,241.657061180829,104960655,0.0,1.0
SPY,2018-06-28,269.29,271.75,268.49,270.89,243.038727689901,76650517,0.0,1.0
SPY,2018-06-29,272.12,273.66,271.15,271.28,243.388630247393,97592499,0.0,1.0
SPY,2018-07-02,269.51,272.04,269.24,271.86,243.908998153407,63554774,0.0,1.0
SPY,2018-07-03,272.87,272.98,270.42,270.9,243.047699550349,42187071,0.0,1.0
SPY,2018-07-05,272.17,273.18,270.96,273.11,245.030480709472,56925919,0.0,1.0
SPY,2018-07-06,273.14,275.84,272.71,275.42,247.10298047308,66493696,0.0,1.0
SPY,2018-07-09,276.55,277.96,276.5,277.9,249.328001864312,50550399,0.0,1.0
SPY,2018-07-10,278.41,279.01,278.08,278.9,250.225187909164,51966829,0.0,1.0
SPY,2018-07-11,277.15,278.04,276.52,276.86,248.394928377666,77054739,0.0,1.0
SPY,2018-07-12,278.28,279.43,277.6,279.37,250.646865350244,60124687,0.0,1.0
SPY,2018-07-13,279.17,279.93,278.66,279.59,250.844246280111,48234964,0.0,1.0
SPY,2018-07-16,279.64,279.8,278.84,279.34,250.619949768899,48201038,0.0,1.0
SPY,2018-07-17,278.47,280.91,278.41,280.47,251.633769999581,52315500,0.0,1.0
SPY,2018-07-18,280.56,281.18,280.06,281.06,252.163109766044,44593465,0.0,1.0
SPY,2018-07-19,280.31,280.74,279.46,280.0,251.212092558501,61412117,0.0,1.0
SPY,2018-07-20,279.77,280.48,279.5,279.68,250.924993024148,82372729,0.0,1.0
SPY,2018-07-23,279.45,280.43,279.06,280.2,251.391529767471,47047565,0.0,1.0
SPY,2018-07-24,281.79,282.56,280.63,281.61,252.656562090712,68026935,0.0,1.0
SPY,2018-07-25,281.33,284.37,281.28,284.01,254.809808598356,78882927,0.0,1.0
SPY,2018-07-26,283.2,284.11,283.09,283.34,254.208693948306,57919495,0.0,1.0
SPY,2018-07-27,283.71,283.82,280.38,281.42,252.48609674219,76783177,0.0,1.0
SPY,2018-07-30,281.51,281.69,279.36,279.95,251.167233256258,63742508,0.0,1.0
SPY,2018-07-31,280.81,282.02,280.38,281.33,252.405349998154,68570493,0.0,1.0
SPY,2018-08-01,281.56,282.13,280.13,280.86,251.983672557073,53853326,0.0,1.0
SPY,2018-08-02,279.39,282.58,279.16,282.39,253.356367205696,63426363,0.0,1.0
SPY,2018-08-03,282.53,283.66,282.33,283.6,254.441962319967,53935386,0.0,1.0
SPY,2018-08-06,283.64,284.99,283.2,284.64,255.375035806613,39400887,0.0,1.0
SPY,2018-08-07,285.39,286.01,285.24,285.58,256.218390688774,43196646,0.0,1.0
SPY,2018-08-08,285.39,285.91,284.94,285.46,256.110728363391,42114551,0.0,1.0
SPY,2018-08-09,285.53,285.97,284.92,285.07,255.760825805899,35716976,0.0,1.0
SPY,2018-08-10,283.45,284.06,282.36,283.16,254.047200460232,77076044,0.0,1.0
SPY,2018-08-13,283.47,284.16,281.77,282.1,253.096183252689,65732909,0.0,1.0
SPY,2018-08-14,282.92,284.17,282.48,283.9,254.711118133423,43842031,0.0,1.0
SPY,2018-08-15,282.38,282.54,280.16,281.78,252.809083718337,102925355,0.0,1.0
SPY,2018-08-16,283.4,285.04,283.36,284.06,254.854667900599,69967919,0.0,1.0
SPY,2018-08-17,283.83,285.56,283.37,285.06,255.751853945451,65618481,0.0,1.0
SPY,2018-08-20,285.57,285.97,285.06,285.67,256.29913743281,39807490,0.0,1.0
SPY,2018-08-21,286.25,287.31,285.71,286.34,256.900252082861,67271983,0.0,1.0
SPY,2018-08-22,285.88,286.76,285.58,286.17,256.747730455236,44993333,0.0,1.0
SPY,2018-08-23,285.97,286.94,285.43,285.79,256.406799758193,49204851,0.0,1.0
SPY,2018-08-24,286.44,287.67,286.38,287.51,257.949959755338,57487399,0.0,1.0
SPY,2018-08-27,288.86,289.9,288.68,289.78,259.986572077151,57072377,0.0,1.0
SPY,2018-08-28,290.3,290.42,289.4,289.92,260.11217812343,46943472,0.0,1.0
SPY,2018-08-29,290.16,291.74,289.89,291.48,261.511788353399,61485514,0.0,1.0
SPY,2018-08-30,290.94,291.36,289.63,290.3,260.453108820474,61229501,0.0,1.0
SPY,2018-08-31,289.84,290.81,289.29,290.31,260.462080680923,66140838,0.0,1.0
SPY,2018-09-04,289.84,290.21,288.68,289.81,260.013487658497,57594367,0.0,1.0
SPY,2018-09-05,289.41,289.64,287.89,289.03,259.313682543512,72452437,0.0,1.0
SPY,2018-09-06,289.15,289.49,287.0,288.16,258.533130684491,65909863,0.0,1.0
SPY,2018-09-07,286.98,288.7,286.71,287.6,258.030706499374,73524824,0.0,1.0
SPY,2018-09-10,288.74,289.04,287.88,288.1,258.4792995218,50191113,0.0,1.0
SPY,2018-09-11,287.37,289.55,286.98,289.05,259.331626264409,50530492,0.0,1.0
SPY,2018-09-12,289.06,289.8,288.23,289.12,259.394429287549,59810758,0.0,1.0
SPY,2018-09-13,290.32,291.04,290.0,290.83,260.928617424246,51034222,0.0,1.0
SPY,2018-09-14,291.06,291.27,290.0,290.88,260.973476726488,55079875,0.0,1.0
SPY,2018-09-17,290.82,290.86,289.03,289.34,259.591810217416,68244043,0.0,1.0
SPY,2018-09-18,289.58,291.58,289.55,290.91,261.000392307834,61930407,0.0,1.0
SPY,2018-09-19,290.97,291.69,290.83,291.22,261.278519981738,49080562,0.0,1.0
SPY,2018-09-20,292.64,293.94,291.24,293.58,263.395879047588,100360646,0.0,1.0
SPY,2018-09-21,293.09,293.22,291.81,291.99,263.155971499195,105479656,1.3226,1.0
SPY,2018-09-24,291.34,291.5,290.37,291.02,262.28175905235,53409645,0.0,1.0
SPY,2018-09-25,291.53,291.65,290.48,290.75,262.038421567146,44370037,0.0,1.0
SPY,2018-09-26,290.91,292.24,289.41,289.88,261.254334114821,79739674,0.0,1.0
SPY,2018-09-27,290.41,291.91,290.1,290.69,261.984346570434,59249455,0.0,1.0
SPY,2018-09-28,289.99,291.28,289.95,290.72,262.01138406879,70091385,0.0,1.0
SPY,2018-10-01,292.11,292.93,290.98,291.73,262.921646513442,62078937,0.0,1.0
SPY,2018-10-02,291.56,292.36,291.14,291.56,262.768434022758,47258227,0.0,1.0
SPY,2018-10-03,292.74,293.21,291.32,291.72,262.91263401399,64694594,0.0,1.0
SPY,2018-10-04,291.18,291.24,287.66,289.44,260.857784138932,111545910,0.0,1.0
SPY,2018-10-05,289.69,290.27,286.22,287.82,259.397759227707,105951698,0.0,1.0
SPY,2018-10-08,287.05,288.22,285.5,287.82,259.397759227707,87742172,0.0,1.0
SPY,2018-10-09,287.39,288.86,286.77,287.4,259.019234250723,74338982,0.0,1.0
SPY,2018-10-10,286.83,286.91,277.88,278.3,250.817859749395,214731042,0.0,1.0
SPY,2018-10-11,277.08,278.9,270.36,272.17,245.293197585314,274840491,0.0,1.0
SPY,2018-10-12,276.77,277.09,272.37,275.95,248.699922378173,183186492,0.0,1.0
SPY,2018-10-15,275.55,277.04,274.3,274.4,247.302984963112,102263717,0.0,1.0
SPY,2018-10-16,276.6,280.82,276.07,280.4,252.710484634317,118255834,0.0,1.0
SPY,2018-10-17,280.44,281.15,277.56,280.45,252.755547131577,110625987,0.0,1.0
SPY,2018-10-18,279.4,280.07,274.97,276.4,249.105484853513,134557525,0.0,1.0
SPY,2018-10-19,277.13,279.3,275.47,276.25,248.970297361733,139901634,0.0,1.0
SPY,2018-10-22,277.0,277.36,274.41,275.01,247.852747429684,82415812,0.0,1.0
SPY,2018-10-23,270.95,274.87,268.61,273.61,246.590997506403,146352719,0.0,1.0
SPY,2018-10-24,273.33,273.76,264.7,265.32,239.119635460688,177806697,0.0,1.0
SPY,2018-10-25,267.38,271.81,266.23,270.08,243.409585199844,138061545,0.0,1.0
SPY,2018-10-26,265.92,271.0,262.29,265.33,239.12864796014,201574596,0.0,1.0
SPY,2018-10-29,268.8,270.25,259.85,263.86,237.803810540695,160749101,0.0,1.0
SPY,2018-10-30,263.67,268.12,263.12,267.77,241.32769782643,157115995,0.0,1.0
SPY,2018-10-31,270.65,273.23,270.12,270.63,243.905272669705,128296325,0.0,1.0
SPY,2018-11-01,271.6,273.73,270.38,273.51,246.500872511883,99495037,0.0,1.0
SPY,2018-11-02,274.75,275.23,269.59,271.89,245.040847600658,122634107,0.0,1.0
SPY,2018-11-05,272.44,274.01,271.35,273.39,246.392722518459,65622482,0.0,1.0
SPY,2018-11-06,273.32,275.3,273.25,275.12,247.951884923656,60085894,0.0,1.0
SPY,2018-11-07,277.56,281.1,277.08,281.01,253.260247100889,102752099,0.0,1.0
SPY,2018-11-08,280.11,281.22,279.22,280.5,252.800609628837,65584886,0.0,1.0
SPY,2018-11-09,279.03,279.24,276.18,277.76,250.331184778987,98812561,0.0,1.0
SPY,2018-11-12,277.19,277.46,271.99,272.57,245.653697563394,99673574,0.0,1.0
SPY,2018-11-13,273.09,275.33,271.25,272.06,245.194060091342,98176610,0.0,1.0
SPY,2018-11-14,274.16,274.61,268.45,270.2,243.517735193268,125335931,0.0,1.0
SPY,2018-11-15,268.78,273.54,267.01,273.02,246.059260038735,135101437,0.0,1.0
SPY,2018-11-16,271.79,274.75,271.21,273.73,246.699147499827,126668040,0.0,1.0
SPY,2018-11-19,273.05,273.38,268.07,269.1,242.526360253547,103061706,0.0,1.0
SPY,2018-11-20,265.36,267.0,263.15,264.12,238.038135526447,136021311,0.0,1.0
SPY,2018-11-21,265.86,267.15,265.01,265.02,238.849260477128,75563743,0.0,1.0
SPY,2018-11-23,263.18,264.82,263.07,263.25,237.254048074122,42807878,0.0,1.0
SPY,2018-11-26,265.78,267.75,265.34,267.5,241.084360341226,79981362,0.0,1.0
SPY,2018-11-27,266.34,268.4,265.66,268.4,241.895485291907,75502441,0.0,1.0
SPY,2018-11-28,269.6,274.58,268.33,274.58,247.465209953248,127629633,0.0,1.0
SPY,2018-11-29,273.71,275.55,272.43,273.98,246.924459986127,82346420,0.0,1.0
SPY,2018-11-30,273.81,276.28,273.45,275.65,248.429547394613,98204190,0.0,1.0
SPY,2018-12-03,280.28,280.4,277.51,279.3,251.719109694596,103017719,0.0,1.0
SPY,2018-12-04,278.37,278.85,269.9,270.25,243.562797690528,177986013,0.0,1.0
SPY,2018-12-06,265.92,269.97,262.44,269.84,243.193285212996,204185411,0.0,1.0
SPY,2018-12-07,269.46,271.22,262.63,263.57,237.542448056587,161018923,0.0,1.0
SPY,2018-12-10,263.37,265.16,258.62,264.07,237.993073029187,151445885,0.0,1.0
SPY,2018-12-11,267.66,267.87,262.48,264.13,238.047148025899,121504431,0.0,1.0
SPY,2018-12-12,267.47,269.0,265.37,265.46,239.245810453016,97976706,0.0,1.0
SPY,2018-12-13,266.52,267.49,264.12,265.37,239.164697957948,96662717,0.0,1.0
SPY,2018-12-14,262.96,264.03,259.85,260.47,234.748573226464,116961071,0.0,1.0
SPY,2018-12-17,259.4,260.65,253.53,255.36,230.143186006488,165492257,0.0,1.0
SPY,2018-12-18,257.2,257.95,253.28,255.08,229.890836021831,134515094,0.0,1.0
SPY,2018-12-19,255.17,259.4,249.35,251.26,226.448061231164,214992763,0.0,1.0
SPY,2018-12-20,249.86,251.62,244.65,247.17,222.761948955293,252053377,0.0,1.0
SPY,2018-12-21,246.74,249.71,239.98,240.7,218.224515981185,255345633,1.4354,1.0
SPY,2018-12-24,239.04,240.84,234.27,234.34,212.458384192068,147311588,0.0,1.0
SPY,2018-12-26,235.97,246.18,233.76,246.18,223.192818214574,218485360,0.0,1.0
SPY,2018-12-27,242.57,248.29,238.96,248.07,224.906338510397,186267342,0.0,1.0
SPY,2018-12-28,249.58,251.4,246.45,247.75,224.61621867195,153100189,0.0,1.0
SPY,2018-12-31,249.56,250.19,247.47,249.92,226.583593826413,144299370,0.0,1.0
SPY,2019-01-02,245.98,251.21,245.95,250.18,226.819316195151,126925199,0.0,1.0
SPY,2019-01-03,248.23,248.57,243.67,244.21,221.40676795914,144140692,0.0,1.0
SPY,2019-01-04,247.59,253.11,247.17,252.39,228.822956329419,142628834,0.0,1.0
SPY,2019-01-07,252.69,255.95,251.69,254.38,230.627139074756,103139100,0.0,1.0
SPY,2019-01-08,256.82,257.31,254.0,256.77,232.79397161815,102512587,0.0,1.0
SPY,2019-01-09,257.56,258.91,256.19,257.97,233.881921012323,95006554,0.0,1.0
SPY,2019-01-10,256.26,259.16,255.5,258.88,234.706949302904,96823923,0.0,1.0
SPY,2019-01-11,257.68,259.01,257.03,258.98,234.797611752419,73858110,0.0,1.0
SPY,2019-01-14,256.86,258.3,256.41,257.4,233.365145050091,70908227,0.0,1.0
SPY,2019-01-15,257.82,260.7,257.81,260.35,236.039687310766,85208271,0.0,1.0
SPY,2019-01-16,260.83,261.97,260.6,260.98,236.610860742707,77636710,0.0,1.0
SPY,2019-01-17,260.01,263.92,259.96,262.96,238.405977243092,96118435,0.0,1.0
SPY,2019-01-18,264.98,266.98,263.0,266.46,241.579162976097,127900303,0.0,1.0
SPY,2019-01-22,264.82,265.06,261.06,262.86,238.315314793578,115531183,0.0,1.0
SPY,2019-01-23,264.01,264.79,260.66,263.41,238.813958265907,86030287,0.0,1.0
SPY,2019-01-24,263.21,264.2,262.08,263.55,238.940885695227,59204139,0.0,1.0
SPY,2019-01-25,265.61,266.7,263.66,265.78,240.962658319399,96883358,0.0,1.0
SPY,2019-01-28,263.39,263.83,261.79,263.76,239.131276839207,85613655,0.0,1.0
SPY,2019-01-29,263.92,264.55,262.48,263.41,238.813958265907,66136334,0.0,1.0
SPY,2019-01-30,265.1,268.52,264.25,267.58,242.594582410658,92473671,0.0,1.0
SPY,2019-01-31,267.51,270.47,267.27,269.93,244.725149974247,104012073,0.0,1.0
SPY,2019-02-01,270.15,271.2,269.18,270.06,244.843011158615,85782524,0.0,1.0
SPY,2019-02-04,270.11,272.03,269.36,271.96,246.565597699389,60744844,0.0,1.0
SPY,2019-02-05,272.44,273.44,271.88,273.1,247.599149623853,79552774,0.0,1.0
SPY,2019-02-06,272.79,273.34,271.92,272.74,247.272764805602,58347791,0.0,1.0
SPY,2019-02-07,270.94,271.55,268.29,270.14,244.915541118227,95481961,0.0,1.0
SPY,2019-02-08,268.75,270.58,267.83,270.47,245.214727201624,75788861,0.0,1.0
SPY,2019-02-11,271.2,271.49,270.03,270.62,245.350720875896,68021423,0.0,1.0
SPY,2019-02-12,272.42,274.52,272.34,274.1,248.505774118997,72270221,0.0,1.0
SPY,2019-02-13,275.03,275.93,274.56,274.99,249.312669919676,65277204,0.0,1.0
SPY,2019-02-14,273.78,275.64,272.87,274.38,248.759628977638,83234396,0.0,1.0
SPY,2019-02-15,276.36,277.41,276.13,277.37,251.470436218119,97088659,0.0,1.0
SPY,2019-02-19,276.48,278.58,276.47,277.85,251.905615975788,59120804,0.0,1.0
SPY,2019-02-20,277.81,278.92,277.25,278.41,252.413325693069,76610767,0.0,1.0
SPY,2019-02-21,277.7,278.1,276.35,277.42,251.515767442876,64214727,0.0,1.0
SPY,2019-02-22,278.11,279.36,277.4,279.14,253.075161574524,78114616,0.0,1.0
SPY,2019-02-25,280.73,281.31,279.43,279.52,253.419678882678,69030699,0.0,1.0
SPY,2019-02-26,279.13,280.3,278.9,279.32,253.23835398365,56844101,0.0,1.0
SPY,2019-02-27,278.52,279.59,277.48,279.2,253.129559044232,56921570,0.0,1.0
SPY,2019-02-28,278.96,279.45,278.32,278.68,252.658114306757,69268293,0.0,1.0
SPY,2019-03-01,280.44,280.88,278.82,280.42,254.235640928308,78880548,0.0,1.0
SPY,2019-03-04,281.6,281.87,276.84,279.4,253.310883943261,106494637,0.0,1.0
SPY,2019-03-05,279.54,279.76,278.41,279.02,252.966366635106,59114559,0.0,1.0
SPY,2019-03-06,279.15,279.16,276.97,277.33,251.434171238313,75039771,0.0,1.0
SPY,2019-03-07,276.83,276.99,274.07,275.01,249.330802409579,94885089,0.0,1.0
SPY,2019-03-08,272.94,274.65,272.42,274.46,248.832158937249,85795799,0.0,1.0
SPY,2019-03-11,275.26,278.62,275.23,278.44,252.440524427923,65098897,0.0,1.0
SPY,2019-03-12,279.06,280.07,278.85,279.49,253.392480147824,79667530,0.0,1.0
SPY,2019-03-13,280.48,282.38,280.3,281.34,255.069735463841,80639153,0.0,1.0
SPY,2019-03-14,281.37,281.84,280.67,281.16,254.906543054715,67518366,0.0,1.0
SPY,2019-03-15,280.54,282.21,280.33,281.31,256.160495393949,81308979,1.2331,1.0
SPY,2019-03-18,281.55,282.66,281.3,282.33,257.089305977653,62199806,0.0,1.0
SPY,2019-03-19,283.51,284.36,281.41,282.4,257.153047880456,90268121,0.0,1.0
SPY,2019-03-20,282.16,283.5,280.32,281.55,256.379039060703,84609210,0.0,1.0
SPY,2019-03-21,280.64,285.18,280.59,284.73,259.274742645192,79550375,0.0,1.0
SPY,2019-03-22,283.22,283.8,279.18,279.25,254.284662254311,122659286,0.0,1.0
SPY,2019-03-25,278.87,280.19,277.64,279.04,254.093436545901,85575197,0.0,1.0
SPY,2019-03-26,280.99,282.18,279.56,281.12,255.987481657768,68125920,0.0,1.0
SPY,2019-03-27,281.11,281.76,277.93,279.65,254.648901698901,72224722,0.0,1.0
SPY,2019-03-28,280.35,281.21,279.07,280.71,255.614136227064,56238545,0.0,1.0
SPY,2019-03-29,282.39,282.84,281.14,282.48,257.225895769374,82186806,0.0,1.0
SPY,2019-04-01,284.7,286.16,284.4,285.83,260.276401117814,77617945,0.0,1.0
SPY,2019-04-02,286.04,286.23,285.09,285.97,260.403884923421,40070351,0.0,1.0
SPY,2019-04-03,287.32,287.76,285.75,286.42,260.813654298584,68243202,0.0,1.0
SPY,2019-04-04,286.78,287.46,286.01,287.18,261.505709243305,48997505,0.0,1.0
SPY,2019-04-05,287.92,288.63,287.6,288.57,262.771441313255,58621729,0.0,1.0
SPY,2019-04-08,288.1,288.91,287.37,288.79,262.971773007779,53566335,0.0,1.0
SPY,2019-04-09,287.72,288.08,286.7,287.31,261.624087062797,66142316,0.0,1.0
SPY,2019-04-10,287.77,288.39,287.31,288.29,262.516473702042,52601499,0.0,1.0
SPY,2019-04-11,288.83,288.84,287.58,288.21,262.443625813124,55093100,0.0,1.0
SPY,2019-04-12,290.0,290.47,288.26,290.16,264.2192931055,69727782,0.0,1.0
SPY,2019-04-15,290.24,290.35,289.08,289.97,264.04627936932,49596685,0.0,1.0
SPY,2019-04-16,290.95,291.01,289.5,290.16,264.2192931055,52153197,0.0,1.0
SPY,2019-04-17,291.4,291.43,288.99,289.45,263.572768091353,58268295,0.0,1.0
SPY,2019-04-18,290.1,290.32,288.66,290.02,264.091809299893,68708513,0.0,1.0
SPY,2019-04-22,289.17,290.44,289.07,290.27,264.319458952762,40160140,0.0,1.0
SPY,2019-04-23,290.68,293.14,290.42,292.88,266.696121328711,52246633,0.0,1.0
SPY,2019-04-24,292.79,293.16,292.07,292.23,266.104232231252,50392914,0.0,1.0
SPY,2019-04-25,292.12,292.78,290.73,292.05,265.940324481187,57770862,0.0,1.0
SPY,2019-04-26,292.1,293.49,291.24,293.41,267.178738592793,50916423,0.0,1.0
SPY,2019-04-29,293.51,294.45,293.41,293.87,267.597613954071,57197747,0.0,1.0
SPY,2019-04-30,293.49,294.34,291.92,294.02,267.734203745792,81111733,0.0,1.0
SPY,2019-05-01,294.72,294.95,291.8,291.81,265.721780814433,71671870,0.0,1.0
SPY,2019-05-02,291.68,292.7,289.52,291.18,265.148103689204,65030170,0.0,1.0
SPY,2019-05-03,292.82,294.34,291.3,294.03,267.743309731907,56543653,0.0,1.0
SPY,2019-05-06,289.25,293.31,288.9,292.82,266.641485412022,107198069,0.0,1.0
SPY,2019-05-07,290.15,290.81,285.81,287.93,262.188658201911,144729908,0.0,1.0
SPY,2019-05-08,287.53,289.43,286.87,287.53,261.824418757321,91568287,0.0,1.0
SPY,2019-05-09,285.23,287.33,283.3,286.66,261.032197965338,103471104,0.0,1.0
SPY,2019-05-10,285.62,288.94,282.3,288.1,262.343459965862,112429293,0.0,1.0
SPY,2019-05-13,282.42,283.49,279.93,280.86,255.750726018785,127290527,0.0,1.0
SPY,2019-05-14,281.99,285.1,281.85,283.4,258.063646491931,77003230,0.0,1.0
